,,,,,
"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS - ANP",,,,,
,,,,,
,,,,,
COORDENADORIA DE DEFESA DA CONCORRÊNCIA,,,,,
,,,,,
,,,,,
SISTEMA DE LEVANTAMENTO DE PREÇOS,,,,,
,,,,,
,,,,,
,,,,,
Síntese dos Preços Praticados - CAMPINAS,,,,,
Resumo I - OLEO DIESEL S10 R$/l,,,,,
Período: de 01/05/2022 a 07/05/2022,,,,,
,,,,,
AUTO POSTO DA LAGOA LTDA,"AVENIDA HEITOR PENTEADO, 120",Jd Nossa Sra Auxil,VIBRA ENERGIA,6999,02/05/2022
AUTO POSTO JARDIM BANDEIRANTES LIMITADA,"RUA EDUARDO EDARGE BADARO, 118",Jd Bandeirantes,IPIRANGA,6999,02/05/2022
,,,,,
PREÇO VENDA,,,,,
MÉDIA,6565,,,,
DESVIO PADRÃO,210,,,,
VALOR MÍNIMO,5999,,,,
VALOR MÁXIMO,6999,,,,
,,,,,
Data de Emissão : 10/05/2022,,,,,
